project_id,project_name,sector,implementing_agency,state,original_cost,revised_cost,expenditure,expenditure_change_recent,physical_progress,progress_change_recent,original_duration_months,months_elapsed,current_delay_months,overdue_milestones,days_since_last_cuf_update,clearance_pending_days,active_litigation,reasons_for_delay
MOSPI_618790,Construction of four laning of Bakarpur- Manikpur road section starting from village Chitarsenpur km 0000 and terminating at SH-74 near Manikpur 38814 at NH-139W under Bharatmalapariyona,Roads & Highways,NHAI,,1422.0,1537.99,635.91,12.16,49.0,3.0,48.3,41.7,5.8,0,15,0,False,
MOSPI_400171,2G Ethanol Biorefinery at Bathinda,Petroleum,MinistryofPetroleumNaturalGas,,1421.0,1421.46,1293.34,1.99,94.0,-2.0,33.0,75.9,46.4,1,15,0,False,
MOSPI_709766,"City Gas Distribution Project at Kurnool, Guntur & Prakasam Districts",Petroleum,MinistryofPetroleumNaturalGas,,1420.0,1420.0,170.7,0.16,6.0,0.0,96.5,54.0,0.0,0,15,0,False,
MOSPI_619227,Network Expansion Scheme in Maharashtra for removal of Transmission constraints in Pune Region-I [765/400kV AIS Pune East],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,1420.0,1420.0,38.9,30.95,4.0,4.0,24.0,6.1,0.0,0,15,0,False,
MOSPI_618401,"Construction of Intermediate Lane with Hard Shoulder of Hunli to Hayuliang Package-III from design Km 60.000 to Km 121.500 Design Length 61.500 km, Greenfield Section of Frontier Highway NH-913 in the State of Arunachal Pradesh on EPC Mode Pkg-3",Roads & Highways,NHIDCL,,1419.0,1419.0,93.19,93.19,2.0,0.0,52.6,30.6,0.0,0,15,0,False,
MOSPI_618731,6 Lane Greenfield Varanasi- Ranchi- Kolkata Highway from Chatra to junction with NH- 100 in Deoria village from km 222.000 to km 253.000 Pkg -9,Roads & Highways,NHAI,,1418.0,1418.0,143.72,0.0,0.0,0.0,63.6,41.6,0.0,0,15,0,False,
MOSPI_618502,Ahmedabad - Dholera Pkg II from km. 22.00 to km. 48.52 [Sindhrej Village - Vejallka Village],Roads & Highways,National Highways Authority of India [NHAI],,1415.0,1729.69,1427.49,72.56,100.0,0.0,44.5,76.3,29.3,1,15,0,False,
MOSPI_612183,Development of New Civil Enclave at Bihta,Aviation,Airport Authority of India [AAI],,1413.0,1413.0,15.53,5.97,4.0,1.0,31.0,24.6,0.0,0,15,0,False,
MOSPI_619210,Dharampuri-Lonand from km. 117.00 to 166.40 Pkg-IV on Mohol-Alandi Section,Roads & Highways,NHAI,,1412.0,1358.68,1474.28,2.87,97.0,0.0,31.9,68.0,36.5,1,15,0,False,
MOSPI_619199,Bangalore Chennai Expressway Phase-II Pkg-I from km.71.000 to Km 96.000 Bethamangala in the state of Karnataka to Byreddypalli,Roads & Highways,NHAI,,1410.0,1410.01,744.42,0.0,99.0,0.0,46.2,69.3,23.2,1,15,0,False,
MOSPI_618793,4L of Fazilka to Abohar section of NH-07 including construction of Greenfield Abohar & Fazilka Bypasses,Roads & Highways,NHAI,,1410.0,1674.04,913.89,32.59,67.0,0.0,37.1,42.1,16.6,1,15,0,False,
MOSPI_617961,Gaya-Hisua-Rajgir-Nalanda-Biharsharif section km0.00 to 92.935 NH-82,Roads & Highways,MoRTH,,1409.0,2138.16,0.0,0.0,97.0,0.0,69.5,151.8,83.8,1,15,0,False,
MOSPI_618476,Bangalore Chennai Expressway Phase-II Pkg-III from km.127.000 to Km 156.000 Bangarupalem to Gudipala section,Roads & Highways,NHAI,,1407.0,1407.33,868.62,0.01,99.0,0.0,46.3,69.7,22.9,1,15,0,False,
MOSPI_618206,Widening and Strengthening of Rafiabad-Kupwara-Chowkibal-Tangdhar-Chamkot NH-701 road from design Ch. From 0000 to 51000 to two lanes with paved shoulders under Project Beacon in the UT of Jammu & Kashmir on EPC mode Package-I.,Roads & Highways,MoRTH,,1405.0,1405.0,160.59,16.6,42.0,0.0,37.9,30.2,0.0,0,15,0,False,
MOSPI_618544,"4L twin tube tunnel including approaches from Digdol to Khuni Nallah North Bound connecting with existing major bridge on NB and South Bound connecting with Tunnel T4 ,Single tube tunnel of Ramban to Banihal Pkg-II of Old NH-1A New NH-44",Roads & Highways,NHAI,,1402.0,1020.99,1054.8,1.7,87.0,0.0,34.8,62.1,27.8,1,15,0,False,
MOSPI_701406,Rajiv Bhima Lift Irrigation Scheme,Water Resources,Irrigation and CAD-TG,,1402.0,2509.66,1839.76,0.0,100.0,0.0,153.0,233.5,75.0,1,15,0,False,
MOSPI_705799,Nagpur- Nagbhir Railway Line Gauge Conversion Project,Railways,MRIDC,,1400.0,1400.0,1472.0,0.0,80.0,0.0,75.0,83.5,0.0,0,15,0,False,
MOSPI_619140,6L of Naidupeta Junction - Turpukanupur Section from km 57.046 to km 91.927,Roads & Highways,NHAI,,1399.0,965.58,388.87,14.8,54.0,5.0,38.3,49.2,24.4,1,15,0,False,
MOSPI_618739,4L Greenfield Alignment  of Amas to Shivrampur from 0.000 Km. to 55.002 Km. of NH 119 D Pkg-I,Roads & Highways,NHAI,,1391.0,1427.43,642.43,37.94,55.0,1.0,37.8,55.4,28.0,1,15,0,False,
MOSPI_705919,Agra Fort-Bandikui Doubling Line Project,Railways,CAO/C/NCR,,1390.0,1390.0,529.92,52.88,56.0,2.0,60.9,51.5,0.0,0,15,0,False,
MOSPI_618516,6L from Sankeshwar Bypass to MH-KNT Border from Km. 555.017 to Km. 592.853 of NH-48 Pkg-II,Roads & Highways,NHAI,,1389.0,1066.86,1183.98,0.0,85.0,0.0,39.1,55.8,25.2,1,15,0,False,
MOSPI_618801,Construction of New Double Tier 4-lane Elevated Corridor from Chennai Port to Maduravoyal in Chennai District from Km -0342 to Km 20223 Package 1 from Km -0342 to Km 4604,Roads & Highways,NHAI,,1389.0,1388.59,275.2,6.97,23.0,0.0,38.2,42.0,34.4,1,15,0,False,
MOSPI_618896,4L of Sannur to Bikarnakatte section from Km 691.350 to Km 736.362 of NH-169 Karkala - Mangalore Package-III,Roads & Highways,NHAI,,1386.0,2038.71,1251.68,38.62,76.0,0.0,42.5,65.7,30.7,1,15,0,False,
MOSPI_705502,Wardha-Balharshah - 3rd line 132 km,Railways,CAOC/CR CR mor,,1385.0,2603.11,1894.7,52.99,86.0,0.0,117.8,126.3,1.9,0,15,0,False,
MOSPI_618390,"Construction, Operation & Maintenance of 2-L Bi-directional Silkyara Bend- Barkot Tunnel with escape passage including approaches Tunnel-4.531 & Approach road- 0.328 on Dharasu-Yamunotri section b/w Chainage 25.400km and 51.00km falling along NH-134 Old NH-94 on EPC mode",Roads & Highways,NHIDCL,,1384.0,1384.0,842.44,11.98,76.0,2.0,52.0,102.2,56.7,1,15,0,False,
MOSPI_705464,Bangalore-Satyamanglam New Line Project [260 Km] - Part Hejjala - Chamarajanagar [142 Km],Railways,South Western Railway [SWR] - II,,1383.0,1383.0,0.0,0.0,0.0,0.0,394.8,331.3,0.0,0,15,0,False,
MOSPI_602184,Rammam-III HEPP [3x40 MW],Power,National Thermal Power Corporation [NTPC],,1382.0,2865.56,1690.73,73.2,58.0,1.0,60.6,144.2,120.0,1,15,0,False,
MOSPI_615335,Transmission System Strengthening for Interconnections of  Bhadla-III & Bikaner III Complex [SPV Name POWERGRID BHADLA BIKANER TRANSMISSION LIMITED],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,1382.0,1382.0,628.81,38.7,57.0,8.0,23.9,24.5,7.0,1,15,0,False,
MOSPI_400299,Pottangi Bauxite Mines Project,Steel,National Aluminium Company Limited [NALCO],,1381.0,1960.77,770.37,0.14,52.0,0.0,82.6,100.1,20.0,1,15,0,False,
MOSPI_705495,Bagalkot-Kudachi New Railway Line [142 km],Railways,South Western Railway [SWR] - II,,1378.0,1649.0,809.24,0.68,36.0,0.0,161.8,155.4,0.0,0,15,0,False,
MOSPI_709757,"CGD Project in Banka, Dumka, Godda, Jamtara, Pakur, Sahibganj GA ID 11A.02",Petroleum,Hindustan Petroleum Corporation Limited,,1377.0,1377.0,375.17,9.78,37.0,1.0,96.5,51.1,0.0,0,15,0,False,
MOSPI_619307,4L of Munger  Mirzachauki section from Km 157350 to Km 193931 Pkg-4,Roads & Highways,NHAI,,1377.0,1481.58,893.34,0.0,93.0,0.0,42.3,67.3,24.5,1,15,0,False,
MOSPI_706854,Boridand-Ambikapur 118.81 km Umbrella work PB57/2019-20/NR,Railways,CAOC/SECR SECR mor,,1376.0,1576.72,499.37,186.65,38.0,8.0,96.7,51.2,0.0,0,15,0,False,
MOSPI_619161,Access Controlled Highway of 4 Lane with Paved Shoulders from Tiruvallur Design Chainage Km 1756 to TN/AP Broder Design Chainage Km 6151 of NH-716 Chennai-Tirupati Package-1,Roads & Highways,NHAI,,1376.0,1247.7,181.78,1.1,46.0,5.0,33.7,30.3,3.1,0,15,0,False,
MOSPI_618787,"Upgradation to 4L PS  from Bhimasar, Junction of NH-41 to Anjar- Bhuj upto Airport Junction from Km 0.000 to Km 65.478 of NH-341",Roads & Highways,NHAI,,1373.0,1687.25,837.85,0.15,96.0,0.0,39.6,54.2,21.0,1,15,0,False,
MOSPI_618636,Akkalkot  MH/KN border New Greenfield corridor from Km 512.000 to Km 548.400 of NH-150C part of Akkalkot  KN/TS Border section Package  XIV,Roads & Highways,NHAI,,1371.0,1403.49,322.92,0.0,58.0,0.0,42.2,41.6,8.9,1,15,0,False,
MOSPI_619318,4/6L Greenfield Ludhiana Rupnagar highway from Jn. with NE-5 village near to ManewalLudhiana to Jn. with NH-205 near Bheora Village Rupnagar from Km. 0.00 to Km. 37.7 including spur to Kharar with Ludhiana bypass of NH-205K Pkg-1,Roads & Highways,NHAI,,1369.0,1382.48,533.33,3.01,15.0,0.0,42.5,63.6,36.0,1,15,0,False,
MOSPI_701662,IMC Rajpura - Patiala Development Project,Real Estate,National Industrial Corridor Development Corporation,,1368.0,1368.0,0.0,0.0,3.0,0.0,48.3,24.6,0.0,0,15,0,False,
MOSPI_618673,Development of 6L of Jhanki  Sargi Section  Road from km 0.000 to km 42.800 of NH-130CD Pkg-CG-1,Roads & Highways,NHAI,,1368.0,1129.14,715.32,0.07,99.0,0.0,34.2,57.8,28.5,1,15,0,False,
MOSPI_618650,4 Lane with PS from Des. Ch 89.900 to Des. Ch. 136.100 of Belgaum-Hungund-Raichur Section of NH-748A Package-3,Roads & Highways,NHAI,,1364.0,1219.62,306.09,3.79,24.0,2.0,38.7,32.1,10.2,1,15,0,False,
MOSPI_619218,4L Tumkur-Shimoga Pkg-I from Mallasandra to Karadi village of NH-206 from Km. 12.300 to Km. 65.195,Roads & Highways,NHAI,,1364.0,1692.12,1336.55,0.05,100.0,0.0,43.5,102.6,58.5,1,15,0,False,
MOSPI_619129,Mahabalipuram - Pondicherry Pkg-I [Mamallapuram to Mugaiyur],Roads & Highways,NHAI,,1361.0,1477.94,904.84,7.48,59.0,0.0,62.8,91.0,32.7,1,15,0,False,
MOSPI_618635,6L of Pondavakkam to Kannigaipair from km 96.040 to km 116.100 of NH 716B Pkg-IV,Roads & Highways,NHAI,,1360.0,1359.81,409.35,0.13,45.0,4.0,47.4,67.1,35.2,1,15,0,False,
MOSPI_618583,4L of Bahadurganj Araria section from Km 49.000 to Km 94.000 Package-II of NH-327E,Roads & Highways,National Highways Authority of India [NHAI],,1359.0,1358.77,713.95,0.0,100.0,0.0,35.8,68.0,4.1,0,15,0,False,
MOSPI_618844,Viluppuram Km.0.000 to Puducherry Km.29.000,Roads & Highways,NHAI,,1358.0,1162.44,526.41,0.01,98.0,0.0,68.8,102.5,34.2,1,15,0,False,
MOSPI_617764,North Dhadu Western Part OCP,Coal,NLC India Limited [NLCIL],,1354.0,1354.0,233.77,5.41,40.0,0.0,65.8,35.3,0.0,0,15,0,False,
MOSPI_616672,System Strengthening at Koppal-II and GadagII for integration of RE generation projects [SPV Name POWERGRID Koppal Gadag Augmentation Transmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,1354.0,1354.0,338.5,54.16,38.0,3.0,28.4,19.9,0.0,0,15,0,False,
MOSPI_701388,Bembla Irrigation Project,Water Resources,Department of water resources-MH - II,,1353.0,2685.41,2689.7,0.0,98.0,0.0,36.0,12.0,66.0,1,15,0,False,
MOSPI_618920,Access Controlled Highway of 4 Lane with Paved Shoulders from TN/AP Border Design Chainage Km 6151 to Puttur Design Chainage Km 81540 of NH-716 & 6 Lane with Paved Shoulders from Mallavaram to Renigunta,Roads & Highways,NHAI,,1347.0,1260.37,188.68,0.02,42.0,2.0,33.1,30.2,3.5,0,15,0,False,
MOSPI_618693,Bodhre - Dhule,Roads & Highways,NHAI,,1345.0,1292.7,837.67,45.98,98.0,0.0,41.7,67.3,25.1,1,15,0,False,
MOSPI_618709,4L of Left-Over Works of Hospet-Bellary -Karnataka/AP border from Km.280.080 Dec.Ch. to Km.375450Des.Ch. of NH-63 New-67,Roads & Highways,NHAI,,1340.0,992.6,929.02,6.95,93.0,1.0,26.3,42.3,34.9,1,15,0,False,
MOSPI_707420,Gaya Integrated Manufacturing Cluster IMC in Bihar,Real Estate,National Industrial Corridor Development Corporation,,1339.0,1339.0,0.0,0.0,5.0,0.0,55.2,24.6,0.0,0,15,0,False,
MOSPI_618287,"Widening/Improvement to 4-Lane with paved Shoulder from Ch. 25.633 Km to Ch. 52.470 Km Design Ch. 21.850 Km to Ch.48.670 Km for Package-2 of Bilasipura- Guwahati road NH-17 Section Near Mowatari, before Chapar Bypass to Tulungia junction with NH-17 in the state of Assam on HAM mode under NHO-NE Package-2",Roads & Highways,NHIDCL,,1339.0,1339.0,199.15,199.15,12.0,0.0,42.1,33.5,0.0,0,15,0,False,
MOSPI_618769,Walajahpet/Ranipet to TN/AP Border Section of from Km.106.800 to  Km.133.36 NH-4,Roads & Highways,NHAI,,1338.0,1214.7,240.77,0.0,16.0,0.0,33.7,21.3,0.0,0,15,0,False,
MOSPI_400103,Indiramma Flood Flow Canal Project,Water Resources,Irrigation and CAD-TG,,1331.0,5940.09,4491.08,0.0,92.0,0.0,284.9,365.4,84.0,1,15,0,False,
MOSPI_618792,4L Bhiwani-Hansi road section of NH-148B,Roads & Highways,NHAI,,1330.0,1144.21,455.86,0.84,100.0,0.0,37.4,46.4,8.4,1,15,0,False,
MOSPI_618641,4 Lane of CG/JH Border-Gumla from km 0.000 to km 32.370 of  NH-43 in the State of Jhrkhand,Roads & Highways,NHAI,,1326.0,1326.0,293.4,0.49,10.0,4.0,42.5,25.4,0.0,0,15,0,False,
MOSPI_618463,Vadodara Mumbai Expressway Kim to Ankleshwar Phase IA - Pkg V,Roads & Highways,NHAI,,1325.0,2807.48,1546.7,75.43,91.0,0.0,44.3,102.8,58.0,1,15,0,False,
MOSPI_618889,"4L of Bhangbar Near Ranital to Kangra Bypass Section of Old NH-88 New NH-303,503 up to Intersection with NH-154 from Km 175.270 to Km 193.400 Pkg-VB",Roads & Highways,NHAI,,1323.0,1829.49,1102.58,1.43,97.0,0.0,45.3,65.9,21.1,1,15,0,False,
MOSPI_400205,Sahjanwa - Dohrighat 81.17 km,Railways,CAOC/NER NER mor,,1320.0,1319.75,728.08,183.19,1.0,-3.0,115.9,85.4,0.0,0,15,0,False,
MOSPI_618309,Widening/lmprovement to 4-Laning and Greenfield alignment with Paved shoulder of Silchar-Badarpur  Churaibari section of NH-37 & NH-8 from Design chainage 38.600 End point of proposed Badarpur Bypass to Km. 62.800 Start point of proposed Nilambazar/Cheragi Bypass in the state of Assam on HAM Mode Package-4,Roads & Highways,NHIDCL,,1320.0,1320.0,185.17,185.17,23.0,-2.0,41.6,30.6,0.0,0,15,0,False,
MOSPI_618013,4-laning of  Puttaparthi-Koduru Section of NH-342,Roads & Highways,MoRTH,,1319.0,909.19,464.06,116.51,90.0,11.0,36.7,46.9,9.8,1,15,0,False,
MOSPI_618895,Kamalapuram to Oddanchatram from km. 0.00 to km. 35.822,Roads & Highways,NHAI,,1319.0,1319.42,649.83,0.14,94.0,2.0,47.9,91.8,44.3,1,15,0,False,
MOSPI_619073,4L of 42.000 to km 80.00 of Dodaballapur Bypass to Hoskote section of NH-648  Old NH-207 [Bangalore Ring Road Pkg 2],Roads & Highways,NHAI,,1318.0,1846.52,1367.2,62.55,99.0,0.0,35.8,78.5,43.3,1,15,0,False,
MOSPI_618745,4L of Vadugapatti to Therkuvenganallur Rajapalyam section from km 36.000 to km 71.600 of NH-744,Roads & Highways,National Highways Authority of India [NHAI],,1318.0,1137.16,932.02,5.46,100.0,0.0,37.5,54.6,14.2,1,15,0,False,
MOSPI_618323,Construction of Twin Tube Uni-directional Aizawl Bypass Tunnel of 2.5 km and its approaches of 2.1 km from km 10.600 to km 15.200 on Sarrang - Phaibawk section of NH-6 in the State of Mizoram on EPC Mode under NHO-NE  Package-2,Roads & Highways,NHIDCL,,1313.0,1313.0,0.11,0.11,0.0,0.0,58.7,32.2,0.0,0,15,0,False,
MOSPI_619107,4 Lane with PS from Des. Ch 136.100 to Des. Ch. 182.300 of Belgaum-Hungund-Raichur Section of NH-748A Package-4,Roads & Highways,NHAI,,1311.0,1123.35,227.73,0.43,15.0,2.0,43.7,31.2,6.7,1,15,0,False,
MOSPI_618839,Aunta - Simaria including Ganga Bridge,Roads & Highways,National Highways Authority of India [NHAI],,1309.0,2107.68,812.81,6.92,100.0,0.0,60.8,116.1,50.0,1,15,0,False,
MOSPI_618675,Development of 6L of Basanwahi  Marangpuri Section from km 99.500 to km 124.661 of NH-130-CD,Roads & Highways,NHAI,,1307.0,1303.63,489.55,7.92,71.0,4.0,42.8,53.8,17.5,1,15,0,False,
MOSPI_618485,Delhi-Amritsar-Katra Expressway Phase-I Pkg-IV from Junction with Jind-Karnal road NH-709A near Alewa village to Junction with Ambala-Kaithal-Hissar road NH-152 near Kharak Pandwa village Km 91400 to Km 120250,Roads & Highways,National Highways Authority of India [NHAI],,1307.0,1578.66,563.2,0.0,76.0,0.0,34.9,68.0,3.5,0,15,0,False,
MOSPI_701126,"Development of Dholera International Greenfield Airport , Gujarat",Aviation,Airport Authority of India [AAI],,1305.0,1551.0,1348.78,382.42,64.0,-5.0,48.5,51.1,0.0,0,15,0,False,
MOSPI_705394,Teteliya-Byrnihat 21.5 km,Railways,CAO/C-II/NFR NFR mor,,1305.0,1432.14,1272.35,13.55,87.0,1.0,60.0,237.5,187.0,1,15,0,False,
MOSPI_701173,AIIMS Majra Rewari Haryana,Healthcare,Ministry of Health and Family Welfare,,1299.0,1646.43,747.62,30.2,67.0,2.0,94.1,90.5,0.0,0,15,0,False,
MOSPI_619139,Construction of New Double Tier 4L Elevated Corridor from Chennai Port to Maduravoyal in Chennai District from km -0.342 to Km 20.593 and Package III from Km 9.700 to Km 14.185,Roads & Highways,NHAI,,1299.0,1299.36,193.34,4.22,17.0,0.0,38.2,42.0,34.4,1,15,0,False,
MOSPI_617939,6-Laning of Pune-Hyderabad Section of NH-65 from Km 493/0 to Km 524/0 from Sangareddy X Roads to Madinaguda in the State of Telangana,Roads & Highways,MoRTH,,1298.0,1298.0,0.0,0.0,46.0,1.0,39.2,41.7,1.0,0,15,0,False,
MOSPI_618501,Ahmedabad - Dholera Pkg I from km. 0.00 to km. 22.00 [Sardar Patel Ring Road - Sindhrej Village],Roads & Highways,National Highways Authority of India [NHAI],,1298.0,1421.05,1024.93,12.48,100.0,0.0,44.2,76.3,29.6,1,15,0,False,
MOSPI_617916,Work of 6 laning/Construction of elevated corridor from km 0/0 to 10/170 Narol Junction to Sarkhej junction including 4 lane Shastri Bridge on Sabarmati river on NH 47 in the State of Gujarat on HAM mode,Roads & Highways,MoRTH,,1295.0,1295.0,0.0,0.0,35.0,5.0,47.2,30.2,0.0,0,15,0,False,
MOSPI_618721,6L  Access Controlled Greenfield Highway from Chandrasekharapuram Ch. 228000 to Polavaram Ch. 260000of [NH-544G] Package-11,Roads & Highways,NHAI,,1293.0,1110.33,358.41,20.63,64.0,3.0,35.8,43.0,18.6,1,15,0,False,
MOSPI_476006,Amended BharatNet Program - HP,Telecommunications,Department of Telecommunications,,1292.0,1292.0,148.93,0.0,23.0,0.0,54.7,37.4,0.0,0,15,0,False,
MOSPI_705510,Bhadrak-Nergundi - 3rd line 80 km,Railways,CAO/C/ECOR ECoR mor,,1284.0,1600.0,1395.78,16.18,87.0,-5.0,152.8,174.3,14.0,1,15,0,False,
MOSPI_618582,4L of Galgalia - Bahadurganj section from Km 0.000 to Km 49.000 Package-I of NH327E,Roads & Highways,National Highways Authority of India [NHAI],,1283.0,1282.97,599.36,0.0,100.0,0.0,35.6,67.8,0.0,0,15,0,False,
MOSPI_617390,Sardega -Bhalumuda New Double line [37.24 Km],Railways,SECR,,1282.0,1282.0,130.14,2.07,5.0,1.0,42.6,24.1,0.0,0,15,0,False,
MOSPI_618696,Bellary to Byrapura Section km 253.600 to km 308.550 of NH-150A,Roads & Highways,National Highways Authority of India [NHAI],,1281.0,1689.6,349.37,0.0,100.0,0.0,43.0,101.7,10.3,1,15,0,False,
MOSPI_618580,Gohana - Sonipat PKG-2,Roads & Highways,NHAI,,1275.0,1957.44,1225.85,491.72,98.0,0.0,41.9,91.7,48.2,1,15,0,False,
MOSPI_618832,4L from Km 55.00 Kuru to Km 95.400 Udaipura on NH-75 Sec-I,Roads & Highways,NHAI,,1275.0,1275.0,253.64,22.02,11.0,1.0,46.8,31.0,0.0,0,15,0,False,
MOSPI_618873,4L PS from near Yalachahalli village KR Nagara - Yelawala Road junction to Srirangapatna Bypass Near Paschima Vahini from km 195.550 to Km 214.535 of NH-275 Pkg-V,Roads & Highways,NHAI,,1273.0,1203.2,462.59,0.0,16.0,-1.0,50.2,43.5,11.4,1,15,0,False,
MOSPI_618457,Delhi-Vadodara Greenfield Alignment NH-148N Pkg-10 Ch. 292.950 to Ch. 319.400 [End of Interchange on NH-166 near village Mui to Hardeoganj village near Indergarh],Roads & Highways,NHAI,,1273.0,1265.16,1150.13,0.01,95.0,0.0,41.8,81.7,40.3,1,15,0,False,
MOSPI_618936,Jagadhari - Tajewala from Km -0.175 to 32.337 km of NH-344,Roads & Highways,NHAI,,1270.0,919.43,712.77,3.88,68.0,0.0,34.3,53.5,25.7,1,15,0,False,
MOSPI_618678,6L Greenfield Baunsaguar - Baraja Section of NH-130-CD Road from km 293000 to km 338500 Package  OD-6,Roads & Highways,NHAI,,1266.0,1635.44,1001.24,31.93,100.0,1.0,33.1,60.6,27.0,1,15,0,False,
MOSPI_701661,Development of IMC Khurpia Farms under AKIC Project,Real Estate,National Industrial Corridor Development Corporation,,1265.0,1265.0,0.0,0.0,3.0,0.0,49.1,24.6,0.0,0,15,0,False,
MOSPI_618282,4-L Bilasipara-Guwahati Package-10,Roads & Highways,NHIDCL,,1265.0,1265.0,632.99,29.66,64.0,0.0,38.6,41.5,9.4,1,15,0,False,
MOSPI_701168,ALL India Institute of Medical Sciences-AIIMS  Madurai,Healthcare,PMSSY AND Institute of NATIONAL Importance,,1264.0,2021.51,540.92,18.2,54.0,2.0,44.4,92.9,50.0,1,15,0,False,
MOSPI_618460,Delhi-Vadodara Greenfield Alignment NH-148N Pkg-28 Ch.756052 to Ch.781282,Roads & Highways,NHAI,,1263.0,1266.98,934.98,69.11,100.0,0.0,38.2,72.2,29.4,1,15,0,False,
MOSPI_618402,"Construction of Intermediate Lane with Hard Shoulder of Hunli to Hayuliang from Design Km 0.000 to Km 53.000 Design Length 53.000 km, Greenfield Section of Frontier Highway NH-913 in the State of Arunachal Pradesh on EPC Mode Package-I",Roads & Highways,NHIDCL,,1262.0,1262.0,255.45,10.26,19.0,1.0,48.1,30.6,0.0,0,15,0,False,
MOSPI_618519,Bangalore Ring Road STRR-NH-948A- Package-I of Phase-III from Belagondapalli TN to TN/KNT border from km 144.480 to 179.969,Roads & Highways,NHAI,,1261.0,1218.47,777.0,0.0,93.0,0.0,38.0,54.0,19.5,1,15,0,False,
MOSPI_618312,Widening/lmprovement to 4-Lane with Paved Shoulder from existing road and Greenfield alignment form Design Ch. 62.800 start of proposed Nilambazar/Cheragi Bypass to Design Ch. 87.700 near Chandkhira Village of NH-8 on Silchar-Churaibari in the state of Assam on HAM Mode Package-5,Roads & Highways,NHIDCL,,1258.0,1258.0,186.86,186.86,14.0,0.0,43.8,30.6,0.0,0,15,0,False,
MOSPI_618315,4-Laning of Silchar - Dhanehari section from Existing Chainage km 263800 of NH 37 to km 12920 of NH 306 Design Chainage km 0000 to km 20000 on Silchar - Vairengte - Sairang road in the State of Assam under Bharatmala Pariyojna on EPC mode Package-1,Roads & Highways,NHIDCL,,1257.0,1257.0,632.2,57.17,60.0,0.0,40.8,42.5,8.2,1,15,0,False,
MOSPI_701597,Provision of 4G Mobile Services in Uncovered Villages of Arunachal Pradesh and 2 Districts of Assam,Telecommunications,Department of Telecommunications,,1255.0,1255.0,332.43,0.0,99.0,0.0,28.6,69.2,35.0,1,15,0,False,
MOSPI_618714,6L Access Controlled Greenfield Highway from Nallacheruvu palli Ch. 96300 to Yerragudipadu Ch. 129000 of [NH-544G]  Package-5,Roads & Highways,NHAI,,1253.0,1095.78,389.19,0.73,67.0,2.0,47.7,54.9,16.6,1,15,0,False,
MOSPI_619203,Vadape to Thane from km 539.202 to km 563.000 section of NH-3 new NH-848,Roads & Highways,NHAI,,1253.0,1371.27,491.86,0.05,87.0,6.0,39.8,101.7,63.4,1,15,0,False,
MOSPI_400152,RAMPUR BATURA OCP [4.0MTY],Coal,South Eastern Coalfields Limited [SECL],,1249.0,1249.0,498.6,0.24,44.0,0.0,80.3,85.8,0.0,0,15,0,False,
